tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,tiempos_c6,indicador
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,35128,1000000000000,1000000000000,1000000000000,False
1000000000000,34049,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,40687,1000000000000,1000000000000,1000000000000,False
33973,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,34207,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,38730,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,39374,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,42164,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,42212,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,38026,1000000000000,1000000000000,1000000000000,False
44889,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,37851,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,43560,1000000000000,1000000000000,False
45738,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,43050,1000000000000,1000000000000,False
36061,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
44526,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
34988,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,38071,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,36649,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,39640,1000000000000,1000000000000,False
42362,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,39154,1000000000000,1000000000000,False
1000000000000,37255,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
43219,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
41904,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
48283,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,41485,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,38034,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43218,1000000000000,False
37462,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,38824,False
1000000000000,1000000000000,1000000000000,42497,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,40275,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,39863,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,43849,1000000000000,1000000000000,1000000000000,False
36503,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
38754,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,47191,1000000000000,1000000000000,1000000000000,False
55644,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,41817,1000000000000,False
39989,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,48149,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45573,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43512,False
1000000000000,1000000000000,1000000000000,47505,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,41160,1000000000000,False
1000000000000,40414,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,42590,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46683,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,46031,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,41906,False
1000000000000,1000000000000,1000000000000,1000000000000,50274,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,49229,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50403,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50706,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48660,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49181,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,48726,False
1000000000000,42359,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45453,False
50193,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
40453,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,47896,False
41419,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49985,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48919,1000000000000,1000000000000,False
53877,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
